violation_id,car_plate,camera_id_start,camera_id_end,timestamp_start,timestamp_end,speed_reading
9c9da594-b803-45d4-90b3-1aea89d516f6,VLH 462,1,2,2019-03-08T08:13:50,2019-03-08T08:14:16.000146,138.5
b17375a4-cdd2-488d-b2c0-c95bb18bc716,XOO 32,1,2,2016-10-05T08:05:06,2016-10-05T08:05:33.144171,132.6
5b38b57e-a928-415b-8d84-0828bb577be4,NKW 1,1,2,2020-09-21T08:13:29,2020-09-21T08:13:59.925431,116.4
95f1f54f-6059-4f6f-9787-b081869ba4b2,BU 16,1,2,2019-07-26T08:09:42,2019-07-26T08:10:09.632050,130.3
7b9ebb6b-27cb-49e4-a4ae-b421630dbb14,QOH 73,1,2,2019-06-26T08:34:49,2019-06-26T08:35:17.559605,126.1
9c50e163-a4de-46c1-aa0e-9187e2f6231a,TH 2,1,2,2018-08-30T08:04:17,2018-08-30T08:04:42.455338,141.4
0922c196-eed2-42e8-b463-d542aff1b345,YEF 507,1,2,2017-10-29T08:35:24,2017-10-29T08:35:55.406756,114.6
b4d9ab61-a43e-4061-af99-d9193ca7ed03,YFW 3,1,2,2017-01-04T08:18:57,2017-01-04T08:19:24.286554,131.9
f0d57dbf-98bb-4984-acb4-0babc659578e,ZO 8804,1,2,2019-10-20T08:03:02,2019-10-20T08:03:31.111812,123.7
e3495eab-dea9-4e4a-98c5-d3fe5dce6bbc,RQ 6,1,2,2019-06-01T08:35:29,2019-06-01T08:35:55.722189,134.7
cdb4beb1-1d8b-4c99-8cf9-32172711530c,HTE 8443,2,3,2017-01-11T08:41:18.215187,2017-01-11T08:41:51.287824,108.9
c4440d5e-e107-4555-8c5d-713c9acc65e2,VYM 40,1,2,2019-06-23T08:08:04,2019-06-23T08:08:29.506261,141.1
d11e0084-ccd1-48f7-ad42-8c38c1156a37,DPY 2,1,2,2015-01-30T08:01:37,2015-01-30T08:02:01.303576,148.1
11d09a6e-0273-4b7d-ba8c-559d4df16e3f,QU 77,1,2,2015-09-05T08:24:40,2015-09-05T08:25:08.782798,125.1
05632c84-79f3-46b4-823f-a464abd79b5f,OS 3,1,2,2017-04-26T08:57:17,2017-04-26T08:57:48.208688,115.4
09118fce-d5c8-428c-801c-d1df41a186f3,RFX 33,1,2,2016-02-11T08:49:11,2016-02-11T08:49:39.902115,124.6
6bbb3a53-3574-4249-8c1a-12d25ad04f27,OTJ 41,1,2,2016-06-24T08:53:40,2016-06-24T08:54:06.843286,134.1
dd844a16-317d-41cb-aa1a-6725d06546e8,QF 659,1,2,2020-02-14T08:27:23,2020-02-14T08:27:52.366433,122.6
68b88afe-d453-4536-88eb-7047ea8e1be8,NO 7,2,3,2016-02-12T08:58:15.901335,2016-02-12T08:58:51.341423,101.6
34810f1e-fe9d-4758-954e-020cf321b4ec,GPC 46,1,2,2018-01-01T08:32:00,2018-01-01T08:32:26.943573,133.6
f18f21a5-3797-4d3f-847f-187edc875f89,AHP 9,1,2,2015-05-14T08:37:28,2015-05-14T08:37:53.062200,143.6
791ac9dc-d330-4f10-a1df-6de10b7c3fa8,JX 47,1,2,2016-08-24T08:47:16,2016-08-24T08:47:44.302185,127.2
b6fc9d4f-b4ae-4593-aba6-555191fb65f7,ON 1,1,2,2018-03-14T08:50:54,2018-03-14T08:51:21.935371,128.9
ac0f3097-a23d-439d-b02f-28d22bd77765,JH 5,1,2,2015-02-17T08:19:23,2015-02-17T08:19:45.971350,156.7
aa9eb828-2aa4-4601-a449-b690dbb5f31e,OLQ 38,1,2,2017-04-05T08:25:16,2017-04-05T08:25:46.427087,118.3
9fa2ebfa-d2c8-4fbc-822b-b57f98ec7f82,WWL 965,2,3,2017-11-23T08:27:21.035772,2017-11-23T08:27:55.735670,103.7
ce1ad9d4-74c7-4652-a1b8-0f8439bafba5,BI 8588,1,2,2017-10-21T08:37:50,2017-10-21T08:38:17.971770,128.7
ec2db513-e279-4e7c-9015-71a15455f5b2,TIY 106,1,2,2016-06-17T08:09:30,2016-06-17T08:10:00.018043,119.9
e3b1ff1b-4539-4b23-81a5-7d4df3b4ce3f,YYK 62,1,2,2017-11-04T08:53:55,2017-11-04T08:54:25.913218,116.5
b8dc1123-f4b3-47b7-96c6-a2f694099d6d,CS 20,1,2,2018-11-16T08:05:58,2018-11-16T08:06:26.938327,124.4
6ea5cad5-645f-4549-9e31-3387227782a9,WS 60,1,2,2016-08-30T08:12:29,2016-08-30T08:13:00.138529,115.6
4bf8cae8-9695-41ab-a283-5a1ff1dec735,XS 922,1,2,2015-02-25T08:08:23,2015-02-25T08:08:53.229813,119.1
ba16fec6-34aa-4aca-b7b2-ec61e8e1aafb,NML 37,2,3,2019-11-16T08:27:17.933573,2019-11-16T08:27:53.947541,100.0
d47231fd-7918-44dd-a758-01c6d2ab335b,JKB 8,1,2,2017-08-31T08:34:30,2017-08-31T08:34:57.720821,129.9
f32be991-1e1e-4c2f-8f13-c163520f9331,XY 740,1,2,2016-10-21T08:52:11,2016-10-21T08:52:39.362971,126.9
1f95a3b6-618f-4191-9a06-ef341fd6dbb1,KV 8,1,2,2019-08-16T08:54:39,2019-08-16T08:55:03.013347,149.9
e75bef1b-726a-4b5c-a84a-a97b1bcff29f,GL 4,1,2,2015-10-26T08:23:56,2015-10-26T08:24:20.511740,146.9
d189148f-a69f-422b-8980-5bb65e87bc43,TL 80,1,2,2015-09-04T08:40:47,2015-09-04T08:41:18.436405,114.5
df59918d-7b55-4860-bf5a-5b7aad304d5c,DEQ 11,1,2,2016-10-16T08:27:37,2016-10-16T08:28:02.377582,141.9
46af4849-7b34-465e-85bd-79b41473a09f,FH 2960,1,2,2016-09-10T08:23:29,2016-09-10T08:23:58.343661,122.7
e0418614-06c7-428a-8372-8c035b141e55,EWQ 43,2,3,2017-04-15T08:27:18.164979,2017-04-15T08:27:49.642774,114.4
220b0721-8509-43d5-a4ae-eddbb06b6fe8,NYX 6,2,3,2018-06-17T08:19:10.948561,2018-06-17T08:19:45.004150,105.7
7f111f2c-810a-478c-8585-ca8ce679c8e7,HU 38,1,2,2020-08-08T08:50:28,2020-08-08T08:50:55.363233,131.6
bb0d7058-6c9e-4e20-b69e-d0480d5524ca,WU 27,1,2,2015-07-09T08:38:09,2015-07-09T08:38:35.633064,135.2
0e3712a3-c8c2-4a0e-8364-c7b2d6156649,YMJ 86,2,3,2020-10-13T08:14:58.627182,2020-10-13T08:15:35.612205,97.3
b9cffa92-3e26-4ba5-a73d-67883969ba47,OT 09,2,3,2020-11-07T08:09:07.292725,2020-11-07T08:09:39.374705,112.2
b1e9e2a0-7598-4511-9871-07298d9bf376,MK 7138,1,2,2019-04-18T08:18:04,2019-04-18T08:18:29.827076,139.4
f9ed147c-1c04-4180-b592-b416ff463217,BNN 6,1,2,2015-06-30T08:37:51,2015-06-30T08:38:18.200021,132.4
be510205-8ae8-4ef2-b237-79395764a40b,EEE 5439,1,2,2018-07-24T08:42:56,2018-07-24T08:43:25.698120,121.2
217451cc-dccd-4ee7-b0dd-a19b985b20be,CPX 9,2,3,2015-11-20T08:57:21.232503,2015-11-20T08:58:00.799302,91.0
1f7b189e-3c5c-486e-9167-c3fe3a63519a,OC 2793,1,2,2020-04-14T08:17:47,2020-04-14T08:18:12.450215,141.5
760a714b-7936-446d-93d2-066a92c021a7,TAI 5643,1,2,2015-09-07T08:05:01,2015-09-07T08:05:31.107119,119.6
3e3f83ee-628a-444c-b2db-dd16b6a8dcf7,IS 0449,2,3,2015-09-02T08:55:15.553174,2015-09-02T08:55:53.159183,95.7
8a3cf79f-ef6c-4704-a0cc-1cbe30d0fec1,UJ 97,1,2,2020-08-08T08:08:41,2020-08-08T08:09:05.075108,149.5
7cc480f2-a837-4f43-859c-5eca684066f7,XC 9,1,2,2018-11-07T08:48:32,2018-11-07T08:48:59.021842,133.2
f33c9fce-2a39-4465-9373-83e67e386db3,WQZ 67,1,2,2016-07-10T08:03:31,2016-07-10T08:04:01.444657,118.2
a10f5867-4e48-4fed-a4fc-ccc661b60df0,JYW 7329,2,3,2018-09-07T08:42:12.055583,2018-09-07T08:42:43.985716,112.7
b38ba352-9724-42e2-8594-864c3f07ddc4,KFF 35,1,2,2020-07-21T08:19:42,2020-07-21T08:20:05.556572,152.8
9b84c07b-559a-40bb-bf4c-2c7c76b274e3,ZYW 3194,1,2,2019-08-06T08:37:04,2019-08-06T08:37:30.054935,138.2
062b314d-85cb-4ade-88cf-6291535ba561,ND 6392,2,3,2019-01-03T08:19:03.529166,2019-01-03T08:19:42.162363,93.2
be4d2176-5d33-4c67-b81d-e9284b0b3abb,HTV 9648,1,2,2016-01-03T08:02:05,2016-01-03T08:02:32.704465,129.9
fc4be8f6-4001-4066-90ec-3d7203f93159,WXT 002,1,2,2016-12-21T08:02:45,2016-12-21T08:03:14.041882,124.0
fd30cc70-d2c7-418b-ae38-1ed0f481d639,PE 024,1,2,2020-04-06T08:37:26,2020-04-06T08:37:57.011899,116.1
e675089f-cc90-491e-8675-676d90f20f78,NU 2738,1,2,2016-05-27T08:21:53,2016-05-27T08:22:24.620313,113.9
c27496cd-a936-46b2-8dc3-c1192ac90eeb,HE 2026,1,2,2016-01-23T08:08:56,2016-01-23T08:09:19.530271,153.0
92b39771-d476-4b79-8bd1-dd05882b0d65,GYZ 5059,1,2,2015-06-06T08:10:49,2015-06-06T08:11:14.755486,139.8
ff86bb35-9b1f-44ba-a4e5-eec297128657,JUP 059,2,3,2019-10-19T08:53:35.424861,2019-10-19T08:54:13.045075,95.7
6428fd12-7748-40cc-b13d-d8eefebb23b8,EYN 2,1,2,2017-07-02T08:07:39,2017-07-02T08:08:10.834478,113.1
f6307e5a-0113-4e01-957b-c37810b90546,IVM 6,1,2,2015-11-09T08:39:08,2015-11-09T08:39:39.101457,115.8
c9229b01-13e3-44a7-866f-5af6b0a56c38,FXU 63,2,3,2016-05-03T08:27:53.620395,2016-05-03T08:28:27.472507,106.3
e81e47b5-8920-4c1e-8580-039456b8d06c,DW 47,2,3,2018-04-06T08:53:39.638005,2018-04-06T08:54:15.857878,99.4
43f64cb5-f0e6-4553-9cfd-e883176f38cd,BE 031,2,3,2015-11-10T08:18:49.484518,2015-11-10T08:19:23.348587,106.3
cd2a01ed-8291-4bcf-9ce6-43346bf773e9,COE 49,1,2,2019-09-30T08:54:56,2019-09-30T08:55:24.185045,127.7
c0e49411-0f0f-4ea5-8555-88c701786b23,HZ 0,2,3,2020-07-01T08:38:12.096011,2020-07-01T08:38:44.775380,110.2
ead964e4-4f8c-4c5f-9fbb-b4346a395290,HRP 75,1,2,2015-10-22T08:55:26,2015-10-22T08:55:55.561244,121.8
132764fd-0f02-457d-8b0c-1a427d4ce5e1,ENN 0204,1,2,2017-12-03T08:44:26,2017-12-03T08:44:51.908892,138.9
12cf2590-c0fa-4f74-89c4-cf3e398993aa,MOK 96,2,3,2017-11-08T08:50:49.907746,2017-11-08T08:51:28.815587,92.5
0937b943-4cfb-4910-af64-fa302833b03c,BL 75,2,3,2019-10-17T08:05:51.713025,2019-10-17T08:06:25.176186,107.6
5499799d-2788-47f1-80bc-d67cf5ed2f1d,KGE 39,1,2,2015-09-05T08:11:57,2015-09-05T08:12:29.361084,111.2
1e61b7df-bb6b-4bfa-8b21-1d0d0ba83c4d,YT 0406,1,2,2019-06-24T08:26:24,2019-06-24T08:26:53.805431,120.8
76c6e8da-b7eb-43da-94e6-314abcb5a0f5,TZQ 7586,2,3,2018-09-03T08:44:29.038206,2018-09-03T08:45:05.841874,97.8
a3ae7f44-e055-4517-8ef5-c34c5d893f2b,JH 405,1,2,2019-04-02T08:36:32,2019-04-02T08:36:57.684259,140.2
e407af55-fd96-4f2d-8c71-cd472e57f97d,RYN 4,2,3,2015-03-18T08:47:45.458860,2015-03-18T08:48:25.128002,90.8
d1696df4-f5fc-489e-a5ac-9640ef332a9e,DP 52,1,2,2017-09-15T08:30:15,2017-09-15T08:30:38.951586,150.3
cf59d1ab-c858-4da7-9f11-5c7a2b754aad,YKB 42,1,2,2016-03-30T08:39:20,2016-03-30T08:39:52.658495,110.2
4adc5adc-b438-466c-9a97-1dbca2317c86,WSQ 9,1,2,2017-09-14T08:52:41,2017-09-14T08:53:10.451759,122.2
0cc1cb60-2d5c-459e-a025-ec6f5ec3d06d,ZDP 959,2,3,2019-01-23T08:59:00.385733,2019-01-23T08:59:38.612522,94.2
b381403a-9caa-4a60-b0e8-018086ee69e6,RK 287,2,3,2019-07-04T08:28:23.001311,2019-07-04T08:28:54.714919,113.5
1e604307-10e1-45c7-a55f-de0e827739e5,BDW 9,1,2,2020-04-12T08:47:33,2020-04-12T08:47:58.805106,139.5
668b6830-e8e7-4512-9024-679346149b26,ZO 65,1,2,2019-01-22T08:01:51,2019-01-22T08:02:22.659647,113.7
98ed02e7-9fa0-4bcb-b6b4-ae518c1dfa7e,WVS 902,1,2,2018-10-31T08:38:39,2018-10-31T08:39:07.030601,128.4
afca0883-8d9f-4ce3-b50a-4bd51de44595,MWW 6,1,2,2016-06-06T08:02:57,2016-06-06T08:03:21.726636,145.6
f34ed2f7-cdfb-489a-92ca-7768f27991fc,WB 418,1,2,2016-11-04T08:14:38,2016-11-04T08:15:10.434815,111.0
efd11d1c-b7b6-4bc0-8911-f702e6ee8308,EF 0634,1,2,2016-08-15T08:03:29,2016-08-15T08:03:55.558667,135.5
0a601cf1-fe3d-47fd-8207-451a6e624883,FB 97,1,2,2020-10-10T08:23:45,2020-10-10T08:24:14.538107,121.9
7f8611c2-51e8-4041-8d6f-37c4eb7c0f6d,GR 791,1,2,2017-02-25T08:30:34,2017-02-25T08:31:03.049350,123.9
8b916240-0307-425d-a4db-ced9d7275ee3,CU 131,1,2,2019-04-05T08:45:46,2019-04-05T08:46:15.718432,121.1
2781b83f-a963-401d-9722-cc13936169ce,YY 6332,1,2,2020-09-12T08:56:10,2020-09-12T08:56:42.673928,110.2
63fe3f7e-587d-4f3f-beaf-ca6fbbe353d9,QG 6976,2,3,2018-12-27T08:05:48.360110,2018-12-27T08:06:23.777551,101.6
e8b76ff8-00cd-4730-8d4f-ec3a5d5eab80,KB 809,1,2,2019-06-11T08:55:48,2019-06-11T08:56:20.693562,110.1
cbca0bab-a404-4c86-b159-998b92b86d2b,DT 2729,1,2,2017-07-28T08:20:23,2017-07-28T08:20:48.246858,142.6
4d39fd78-f11e-49b3-9c40-9c8b608cd34c,MSS 29,1,2,2020-05-16T08:37:29,2020-05-16T08:37:54.486483,141.3
02865d1a-8c6e-4d0a-943e-b1b910e679c1,WS 452,1,2,2017-10-09T08:40:37,2017-10-09T08:41:07.379834,118.5
31d18657-324f-4f24-9eb3-b002fdd23c0b,DP 2,1,2,2017-12-07T08:57:35,2017-12-07T08:58:04.361522,122.6
9b299621-eddf-4683-9ec5-3c89952a6c8f,HQ 7,2,3,2015-11-11T08:13:48.132794,2015-11-11T08:14:27.343003,91.8
1da81f1c-fb77-45ac-b757-0f2a69ac8d24,TWJ 2978,1,2,2018-03-18T08:56:08,2018-03-18T08:56:32.940013,144.3
13f25b22-6403-438f-8de5-bbffc95e2105,DV 1,1,2,2015-03-11T08:27:13,2015-03-11T08:27:45.000308,112.5
c9861540-6763-4004-ab76-370c9b393069,WM 9,1,2,2015-04-26T08:53:18,2015-04-26T08:53:46.434692,126.6
812a4458-4191-4f2b-be1a-0e3b5d96a701,UW 065,1,2,2018-07-20T08:22:17,2018-07-20T08:22:43.597198,135.4
0f3494d5-9001-46be-b42e-d2f63088e1bc,HWJ 129,2,3,2018-12-18T08:54:40.038056,2018-12-18T08:55:18.183437,94.4
50856b6e-8691-4ff7-bd50-ecad53ab69f8,BQ 948,2,3,2018-10-28T08:45:09.221117,2018-10-28T08:45:44.862360,101.0
1f2a3370-306f-40fe-b4d3-cb38f346dce6,EEL 1883,1,2,2020-02-29T08:13:54,2020-02-29T08:14:24.645094,117.5
13d3033c-c717-41fc-aa56-5d1e6f328009,JVM 03,1,2,2019-07-02T08:53:33,2019-07-02T08:54:04.607589,113.9
add102e4-f4aa-4607-b875-9cccea4a18c6,VD 1498,2,3,2015-07-11T08:14:58.716955,2015-07-11T08:15:34.417388,100.8
75040e6d-d474-45e2-b9dd-054aea272790,XF 396,2,3,2019-06-17T08:46:35.150154,2019-06-17T08:47:13.149877,94.7
d99d4b02-0b3b-4f6a-a411-ef4b3d871d05,UZ 22,1,2,2017-03-29T08:38:23,2017-03-29T08:38:54.958288,112.6
c010475c-e064-4b38-bf9d-da1eb8f256bc,YF 1,1,2,2019-12-08T08:11:17,2019-12-08T08:11:44.816505,129.4
fcc91c67-b775-491b-b32a-89a08eafea14,OGI 53,1,2,2018-11-14T08:21:05,2018-11-14T08:21:34.832116,120.7
24ca405d-b316-4c83-b58e-fcea58c6a5fa,SQ 822,2,3,2018-01-07T08:47:56.274778,2018-01-07T08:48:33.929498,95.6
9382a618-9b10-46f8-9044-0ea01c542ee3,FD 1417,1,2,2015-09-14T08:51:21,2015-09-14T08:51:51.482206,118.1
7bfb8c8e-712a-4272-a683-77793c6c4ec8,VO 800,1,2,2019-02-27T08:01:17,2019-02-27T08:01:49.014175,112.5
a2d12c48-0f2c-4687-a1f0-152bd7639107,HV 9,1,2,2015-05-08T08:01:58,2015-05-08T08:02:23.967609,138.6
b5228047-b1f6-426e-93d1-5cedbb586cce,HN 52,1,2,2017-10-07T08:05:19,2017-10-07T08:05:46.247564,132.1
83f07b8a-5cdd-4680-83a5-bbd3b2f1b143,PKP 9579,1,2,2018-07-13T08:23:59,2018-07-13T08:24:22.991422,150.1
117f4ce7-d974-431a-acbd-431981e9720d,PV 9068,1,2,2015-05-07T08:52:20,2015-05-07T08:52:44.868585,144.8
d27e6b46-1946-45f7-a820-a47cb17dc428,UL 50,2,3,2017-01-24T08:08:45.928009,2017-01-24T08:09:23.573405,95.6
110964d4-71ea-499c-9896-8c4e645e1fd6,JYE 0311,1,2,2015-04-27T08:11:10,2015-04-27T08:11:33.619040,152.4
4f8c1ebc-de0b-4058-85fe-14ecd8588b06,QFI 451,1,2,2016-04-24T08:06:47,2016-04-24T08:07:11.593154,146.4
061c7c10-3453-4c9a-841d-84f8c78a61e0,OJY 993,1,2,2016-02-25T08:14:11,2016-02-25T08:14:41.997755,116.1
bb973e99-662e-4c4b-9d5b-622147b22325,WG 0,1,2,2016-11-09T08:36:45,2016-11-09T08:37:10.582719,140.7
25847716-a0b7-40b6-8d4f-d9ee8e5d4dd5,MB 170,1,2,2015-04-16T08:10:17,2015-04-16T08:10:45.063375,128.3
eb682d88-1003-4793-9cc7-909858f54407,PTF 4,1,2,2019-05-10T08:25:35,2019-05-10T08:26:07.449804,110.9
95059699-55ed-4c62-9d18-eba0c9dbdde5,IUE 79,2,3,2015-11-22T08:36:35.192955,2015-11-22T08:37:08.610189,107.7
7bcb35a1-59d3-4994-99d3-619be39c3211,MGI 5643,1,2,2019-10-15T08:00:05,2019-10-15T08:00:29.543431,146.7
a71a226b-52ce-49c5-ae91-1e2d830e945d,WA 6356,1,2,2016-07-11T08:18:51,2016-07-11T08:19:23.002917,112.5
5f73be05-8673-4465-afd8-807b0e2852bf,HRM 61,1,2,2019-11-24T08:55:52,2019-11-24T08:56:21.760717,121.0
ad539430-20cb-4844-a61d-3d0b41dfcdd3,JUT 1955,1,2,2017-06-29T08:24:46,2017-06-29T08:25:12.351801,136.6
45bf8275-9428-4031-ba67-75af91597a29,RZB 7977,2,3,2018-06-11T08:28:07.839789,2018-06-11T08:28:46.753503,92.5
792fb0e4-122e-4bbf-9fa9-b1bc47578eef,RNA 70,1,2,2017-02-16T08:55:36,2017-02-16T08:56:03.721697,129.9
e82eca47-3826-4890-ab4c-c33aaa881aa0,JD 5888,1,2,2016-12-03T08:02:28,2016-12-03T08:02:54.996642,133.3
7c13b3ad-faf3-426f-b799-39dc210cca2b,MFL 816,2,3,2020-02-12T08:09:22.842670,2020-02-12T08:09:53.593206,117.1
adb141a9-53a8-4550-a188-3d3df2647554,RMY 4153,1,2,2019-12-26T08:50:51,2019-12-26T08:51:19.291503,127.2
198ff7aa-c93a-4987-9415-2d87ecbf75ab,MSS 29,1,2,2018-03-05T08:03:49,2018-03-05T08:04:16.350737,131.6
94643ce0-ef44-4bb1-b4a0-59a14614353b,INW 4,2,3,2017-07-30T08:59:13.612413,2017-07-30T08:59:51.019238,96.2
57501479-3ab2-4692-9583-3598f4892e99,KL 4845,2,3,2019-12-17T08:37:21.511581,2019-12-17T08:37:54.535773,109.0
7d348335-eccd-4fd8-82b5-9638dde41e82,BI 8588,2,3,2020-12-10T08:09:28.664333,2020-12-10T08:10:05.925370,96.6
5aa1b4e2-03a3-473f-a7f0-517e9df8143f,FLS 5251,2,3,2016-10-19T08:08:10.622977,2016-10-19T08:08:44.168786,107.3
0d302f0f-88a3-47d4-aa4c-54b9dcd51f4a,OR 374,1,2,2018-01-10T08:52:03,2018-01-10T08:52:26.903562,150.6
f1dc6de8-81fa-4797-96ae-94ad1006d147,SAR 94,2,3,2016-06-30T08:36:45.755415,2016-06-30T08:37:17.153928,114.7
20347678-2f3f-4e1e-90c7-80de759fe4a1,CPP 8195,2,3,2020-09-30T08:33:29.616542,2020-09-30T08:34:09.508742,90.2
520d2e81-a33a-457e-aff0-d7f6b577b645,DM 245,2,3,2017-01-25T08:53:48.209889,2017-01-25T08:54:26.605017,93.8
a7ef0d0c-ed84-4619-9597-bd7850fd48e4,NOV 5854,2,3,2015-01-18T08:04:46.795248,2015-01-18T08:05:25.865109,92.1
6667581e-7393-4fd8-92a6-bc94e0bc0a01,TA 2,1,2,2016-06-04T08:35:14,2016-06-04T08:35:38.339831,147.9
48dc60a9-226d-41d1-8c2d-942928566340,HHB 76,1,2,2016-11-17T08:54:35,2016-11-17T08:55:00.287266,142.4
72cbc151-4af3-4665-905f-c0f87ff9e0aa,SV 2,1,2,2020-07-05T08:25:03,2020-07-05T08:25:33.863638,116.6
6bb321aa-3898-45ec-bc64-c60b9f0814bf,XS 9310,1,2,2020-11-25T08:00:49,2020-11-25T08:01:14.570004,140.8
4b5a09c5-9fa7-4213-8e56-be273a589589,TWW 75,1,2,2020-05-03T08:38:16,2020-05-03T08:38:45.969605,120.1
ea01c7d2-509d-412a-b560-05b2bd8b45bf,WD 2,2,3,2018-02-21T08:06:26.696802,2018-02-21T08:07:05.094695,93.8
a7de41f5-4324-4463-a913-b852e0e7d1e0,ME 82,1,2,2017-10-20T08:59:22,2017-10-20T08:59:46.510359,146.9
a84d8206-8c3a-467f-a191-1254b6d2c7cd,PBO 4,2,3,2018-06-20T08:43:27.429650,2018-06-20T08:44:02.955796,101.3
4326e384-7db4-46ae-b412-a803ee7960c4,COP 98,1,2,2016-01-20T08:49:20,2016-01-20T08:49:45.498028,141.2
cd47c89a-e8e5-4b54-83bf-d0499a7534e8,WJ 1,2,3,2018-11-24T08:40:21.463049,2018-11-24T08:40:56.643138,102.3
63d76df5-649e-43ff-94ba-ae2d22b2e64a,AD 35,1,2,2020-06-29T08:57:45,2020-06-29T08:58:10.891739,139.0
16bc91c5-105e-4cbb-a851-7c39d6945be2,ZC 146,1,2,2018-01-20T08:52:24,2018-01-20T08:52:47.091769,155.9
20e183e4-7d25-42ac-bde3-3e95eb7c2442,PJ 94,1,2,2019-06-06T08:42:31,2019-06-06T08:43:02.004715,116.1
a6a4bf58-174b-44d6-a58d-0955b01fc52b,HN 909,1,2,2019-10-23T08:16:41,2019-10-23T08:17:05.630038,146.2
58444970-39b3-4be6-9e80-23ec5062d3d9,CXD 617,1,2,2020-07-12T08:08:47,2020-07-12T08:09:16.270612,123.0
286a63e7-caf8-4384-82ff-b3600740bb01,NTB 5690,1,2,2017-12-03T08:39:02,2017-12-03T08:39:28.587980,135.4
e57ee052-8af9-4c82-bbe9-5d1072490da1,XQL 922,1,2,2017-04-12T08:40:59,2017-04-12T08:41:26.804051,129.5
79c4d7fd-3c1a-4daf-bd26-29c832abb2d0,KST 690,1,2,2015-01-05T08:19:44,2015-01-05T08:20:09.572759,140.8
bbcf1c85-a198-4683-b034-82438a43d45b,COQ 14,1,2,2020-07-17T08:12:45,2020-07-17T08:13:10.046213,143.7
8cd2332a-d54b-4527-96bc-fc6d6f173095,FDT 36,1,2,2017-07-05T08:15:44,2017-07-05T08:16:08.945076,144.3
685a8146-d49e-4d63-9240-454a183528fb,FAF 572,1,2,2020-02-03T08:03:21,2020-02-03T08:03:52.611174,113.9
bba40c8e-9085-4288-abdb-b722975121fc,TCE 3,1,2,2018-10-29T08:03:55,2018-10-29T08:04:22.255057,132.1
860ffa6e-9071-4789-90e7-ed0ca8a723b3,IYG 7534,1,2,2019-07-26T08:23:35,2019-07-26T08:24:04.305691,122.8
0d81f9df-c8eb-43c6-b02d-4d4fb7e8d883,BF 11,1,2,2016-05-11T08:34:04,2016-05-11T08:34:31.491629,130.9
c4d1c530-4f8f-44d1-af25-6ce25f03cfd2,YA 96,1,2,2020-08-11T08:45:51,2020-08-11T08:46:15.193021,148.8
6e562591-2fd6-444a-870f-722004a186cf,XG 7,2,3,2017-06-10T08:05:51.189070,2017-06-10T08:06:25.741660,104.2
304603de-943c-451c-b453-a0b005d53ecf,RBK 5285,1,2,2016-11-13T08:07:39,2016-11-13T08:08:05.064870,138.1
fac4aa09-c258-4ad0-888c-45816fb20199,HX 2125,2,3,2019-12-24T08:20:24.188464,2019-12-24T08:21:00.353229,99.5
5c0bc45f-4a0d-424d-9401-d6dd3922e09c,WS 69,2,3,2017-03-21T08:30:39.942942,2017-03-21T08:31:15.292319,101.8
dad5a3e8-3ef8-43ed-a3a9-3c6cceb11234,QM 45,1,2,2018-02-21T08:00:15,2018-02-21T08:00:39.788551,145.2
97580b02-509a-4ff6-a130-8bb9c7d5c5c5,RB 13,1,2,2017-11-07T08:02:19,2017-11-07T08:02:45.080151,138.0
79e927c7-e16f-405c-be82-9815fc52691c,VM 97,1,2,2017-04-06T08:08:09,2017-04-06T08:08:36.094220,132.9
3a16338c-0c19-43a8-b449-0d8009842db0,EG 20,2,3,2016-12-09T08:30:55.915424,2016-12-09T08:31:35.179231,91.7
fda6b7e8-251e-4952-ba02-43fa3d99c9b6,IF 413,1,2,2016-10-05T08:53:38,2016-10-05T08:54:05.212262,132.3
59e9390d-2c64-4a6e-b1cd-f241718ddd5b,MUG 0982,1,2,2017-01-16T08:35:08,2017-01-16T08:35:34.380634,136.5
eee96ded-c041-4cf3-87c4-8a3a6bb9dc33,NG 9926,1,2,2015-01-23T08:43:52,2015-01-23T08:44:21.524064,121.9
91f48f21-f3d5-42d9-acbc-2b1f773bf22b,GEA 387,2,3,2016-08-03T08:47:51.573542,2016-08-03T08:48:29.391619,95.2
bce5fdeb-5f5c-464a-bd36-33084880bbd8,NGM 44,1,2,2020-10-04T08:03:03,2020-10-04T08:03:27.684773,145.8
87f4853e-1e46-4bf6-a1d3-12b00a2d5c55,AM 5,2,3,2020-03-22T08:40:53.188093,2020-03-22T08:41:27.007918,106.4
1b54b288-1c75-4f36-aeaf-d7792373303b,WZ 900,1,2,2019-07-04T08:03:39,2019-07-04T08:04:03.164884,149.0
dc5f5b2e-a4bb-4209-ab3d-d4c97e27728f,JB 842,1,2,2016-11-29T08:46:58,2016-11-29T08:47:24.542444,135.6
2d75d2a2-f787-4c75-9dcc-55f290e45443,WG 365,1,2,2017-10-02T08:21:04,2017-10-02T08:21:30.064288,138.1
3d3d342c-c17a-4281-9ecf-c6bb480f127f,GIS 267,1,2,2016-09-23T08:31:25,2016-09-23T08:31:48.086420,155.9
d41379ed-5258-468e-8719-5f9c9ecfc3b3,VND 645,1,2,2019-05-28T08:06:05,2019-05-28T08:06:36.375434,114.7
f5320b67-0bd8-4254-9cad-60738a6669ca,XC 6,2,3,2017-07-24T08:07:41.852239,2017-07-24T08:08:19.401010,95.9
